,package,description,category
25420,,"['nnra', 'come', 'application', 'ensure', 'general', 'public', 'adequately', 'informed', 'patronize', 'medical', 'diagnostic', 'facility', 'designed', 'operated', 'according', 'prescribed', 'health', 'safety', 'requirement', 'form', 'base', 'nnra', 'certification', 'facility', 'authorized', 'nnra', 'considered', 'safe', 'ensure', 'best', 'practice', 'radiation', 'protection', 'measure', 'norm']",Medical
26163,,"['tea', 'test', 'essential', 'academic', 'skill', 'flashcard', 'duo', 'study', 'aid', 'future', 'nursing', 'student', 'refresh', 'study', 'tea', 'exam', 'deck', 'included', 'part', 'part', 'science', 'grammar', 'metric', 'prenursing']",Medical
26364,,"['search', 'icd10', 'code', 'related', 'hcc', 'rxhcc', 'find', 'cpt', 'code', 'search', 'description', 'code', 'code', 'updated', 'latest', 'cm', 'version', 'medical', 'coding', 'medical', 'office', 'helper', 'medical', 'code']",Medical
26762,,"['dd', 'onenote', 'dental', 'practice', 'management', 'system', 'pm', 'solo', 'dental', 'practice', 'common', 'dental', 'template', 'document', 'patient', 'encounter', 'create', 'store', 'retrieve', 'patient', 'chart', 'using', 'microsoft', 'onenote', 'onenote', 'complete', 'document', 'management', 'system']",Medical
26917,,"['interactive', 'visual', 'chart', 'assist', 'communication', 'health', 'issue', 'limited', 'speaking', 'reading', 'ability', 'communicate', ""'re"", 'feeling', 'level', 'intensity', 'great', 'caregiver']",Medical
26940,,"['allows', 'delegate', 'download', 'scientific', 'content', 'program', 'world', 'sleep', 'held', 'prague', 'october']",Medical
27039,,"['goal', 'inspire', 'individual', 'take', 'charge', 'health', 'twenty', 'year', 'experience', 'working', 'individual', 'improve', 'health', 'outlook', 'epidemiologist', 'developed', 'healthlink', 'wellness', 'software', 'key', 'providing', 'meaningful', 'feedback', 'individual', 'physician', 'make', 'progress', 'improving', 'health', 'status', 'healthlink', 'wellness', 'software', 'originally', 'developed', 'promote', 'health', 'nation', 'senior', 'developed', 'cdc', 'funded', 'healthy', 'aging', 'program', 'analytical', 'outcome', 'measure', 'valid', 'adult', 'since', 'used', 'community', 'employer', 'based', 'organization', 'conducting', 'health', 'fair', 'included', 'broad', 'range', 'participant', 'age', 'broader', 'age', 'distribution', 'potential', 'reaching', 'younger', 'adult', 'enhances', 'ability', 'prevention', 'early', 'detection', 'gold', 'standard', 'maintaining', 'population', 'wellness', 'outcome', 'measure', 'used', 'since', 'inception', 'program', 'estimate', 'ten', 'year', 'probability', 'coronary', 'heart', 'disease', 'originally', 'developed', 'framingham', 'heart', 'study', 'much', 'common', 'knowledge', 'concerning', 'heart', 'disease', 'effect', 'diet', 'exercise', 'common', 'medication', 'aspirin', 'based', 'longitudinal', 'study', 'since', 'framingham', 'study', 'based', 'index', 'endorsement', 'american', 'college', 'cardiology', 'american', 'heart', 'association', 'inclusion', 'healthlink', 'wellness', 'software', 'made', 'readily', 'accepted', 'physician', 'partner', 'cdc', 'developed', 'wellness', 'program', 'determine', 'feasibility', 'coordinating', 'community', 'effort', 'primary', 'care', 'physician', 'creates', 'environment', 'patient', 'community', 'medical', 'office', 'work', 'team']",Medical
27377,,"['pediatrics', 'flashcard', 'plus', 'study', 'aid', 'student', 'professional', 'interested', 'pediatrics', 'deck', 'included', 'development', 'dermatology', 'assessment', 'gi', 'disease', 'psychiatry', 'developed', 'phone', 'tablet', 'desktop']",Medical
27379,,"['oncology', 'flashcard', 'plus', 'study', 'aid', 'student', 'professional', 'interested', 'oncology', 'cancer', 'strategy', 'deck', 'included', 'medication', 'term', 'care', 'intro', 'treatment', 'pedicatric']",Medical
27382,,"['dental', 'fc', 'ultimate', 'flashcard', 'based', 'study', 'aid', 'dentist', 'dental', 'student', 'hygienist', 'deck', 'included', 'anatomy', 'abbreviation', 'charting', 'instrument', 'radiology', 'vocabulary', 'preventive', 'developed', 'phone', 'tablet', 'desktop']",Medical
27391,,"['psychology', 'flashcard', 'plus', 'study', 'aid', 'student', 'professional', 'interested', 'psychology', 'deck', 'included', 'ap', 'concept', 'personality', 'term', 'intro', 'vocab', 'developed', 'phone', 'tablet', 'desktop']",Medical
27411,,"['nursing', 'fc', 'ultimate', 'flashcard', 'study', 'aid', 'nurse', 'nursing', 'student', 'medical', 'student', 'deck', 'included', 'abbreviation', 'fundamental', 'injection', 'prefix', 'rxclasses', 'surgical', 'terminology', 'vital', 'sign', 'developed', 'phone', 'tablet', 'desktop']",Medical
27414,,"['nursing', 'study', 'guide', 'study', 'aid', 'nurse', 'nursing', 'student', 'deck', 'included', 'abbreviation', 'fundamental', 'injection', 'rxclasses', 'terminology', 'vital', 'sign', 'developed', 'phone', 'tablet', 'desktop']",Medical
27421,,"['practice', 'aim', 'maintain', 'responsive', 'effective', 'service', 'patient', 'continue', 'achieve', 'improvement', 'patient', 'care', 'delivered', 'sensitivity', 'patient', 'level', 'continue', 'provide', 'appropriate', 'rewarding', 'experience', 'patient', 'whenever', 'end', 'continue', 'strive', 'mean', 'provide', 'improved', 'efficient', 'cost', 'effective', 'service']",Medical
27580,,"['pharmacology', 'flashcard', 'plus', 'study', 'aid', 'student', 'professional', 'interested', 'pharmacology', 'deck', 'included', 'classification', 'basic', 'gi', 'nervous', 'system', 'vocabulary', 'glossary', 'developed', 'phone', 'tablet', 'desktop']",Medical
27730,,"['ecg', 'motion', 'view', 'beating', 'heart', 'amazing', 'knowledge', 'transfer', 'detail-rich', 'animation', 'view', 'beating', 'heart', 'synchronised', 'practice-relevant', 'ecg', 'unique', 'animated', 'representation', 'interplay', 'ecg', 'image', 'visualisation', 'cardiac', 'conduction', 'atrial', 'chamber', 'valve', 'ventricular', 'function', 'ecg', 'relevant', 'practice', 'ecg', 'selected', 'title', 'finding', 'ecg', 'image', 'required', 'top', 'tool', 'doctor', 'medical', 'student', 'paramedic', 'lecturer', 'vocational', 'trainer', 'healthcare', 'professional', 'integrated', 'ecg', 'training', 'tool', 'report', 'presentation', 'learning', 'progress', 'additional', 'animation', 'illustrating', 'cardiac', 'arrest', 'development', 'information', 'explanation', 'animated', 'ecg', 'user', 'interface', 'text', 'item', 'viewed', 'language', 'position', 'along', 'ecg', 'curve', 'selected', 'using', 'slider', 'ecg', 'offered', 'language', 'professional', 'translation', 'captivating', 'user-friendly', 'educational', 'training', 'platform', 'based', 'sound', 'medical', 'practice', 'available', 'english', 'french', 'german', 'portuguese', 'spanish']",Medical
27796,,"['cooperation', 'ophthalmologist', 'experience', 'successful', 'amblyopic', 'treatment', 'first', 'window', 'designed', 'assist', 'keeping', 'vision', 'acuity', 'assisting', 'amblyopic', 'correction', 'captain', 'lazy', 'eye', 'created', 'overall', 'people', 'people', 'amblyopic', 'region', 'poorer', 'medical', 'care', 'rate', 'even', 'higher', 'invited', 'former', 'ophthalmology', 'department', 'director', 'changhua', 'christian', 'hospital', 'chungshan', 'medical', 'university', 'taiwan', 'dr.', 'sharon', 'chuang', 'career-spanning', 'experience', 'successfully', 'treating', 'amblyopic', 'child', 'order', 'design', 'software', 'specially', 'assisting', 'vision', 'correction', 'child', 'age', 'perfect', 'time', 'treatment', 'amblyopia', 'golden', 'period', 'nerve', 'eye', 'begin', 'mature', 'correction', 'thereafter', 'becomes', 'increasingly', 'difficult', 'history', 'severe', 'nearsightedness', 'astigmatism', 'best', 'bring', 'child', 'physician', 'check', 'his/her', 'eyesight', 'soon', 'possible', 'correction', 'amblyopia', 'usually', 'involves', 'tedious', 'repetitive', 'coordinative', 'exercise', 'navigating', 'maze', 'paper', 'drawing', 'line', 'paper', 'etc', 'blandness', 'exercise', 'primary', 'reason', 'child', 'become', 'resentful', 'even', 'express', 'refusal', 'cooperate', 'treatment', 'turn', 'amblyopic', 'correctional', 'exercise', 'fun', 'interesting', 'assisting', 'fascinating', 'theme', 'pirate', 'princess', 'enticing', 'child', 'perform', 'necessary', 'occlusion', 'training', 'ultimately', 'making', 'real', 'correctional', 'progress', 'recovery', 'vision', 'amblyopia', 'happen', 'overnight', 'shortcut', 'precisely', 'active', 'participation', 'vital', 'feature', 'captain', 'lazy', 'eye', '1.it', 'labor', 'love', 'cooperation', 'doctor', 'experienced', 'treatment', 'amblyopic', 'specifically', 'designed', 'improve', 'patient', 'vision', '2.makes', 'training', 'fun', 'interesting', 'increasing', 'willingness', 'participate', 'correction', '3.records', 'daily', 'performed', 'exercise', 'correctional', 'result', 'providing', 'better', 'picture', 'physician', 'parent', 'assessment', 'progress', '4.puts', 'training', 'result', 'easily', 'view', 'chart', '5.includes', 'six', 'category', 'training', 'enriched', 'content', 'kid', 'tired', 'easily', '■the', 'training', 'exercise', 'included', 'software', '1.rotating', 'grating', 'vision', 'stimulated', 'looking', 'object', 'grating', 'different', 'thickness', 'spacing', '2.color-light', 'training', 'various', 'color', 'shade', 'stimulate', 'visual', 'nerve', '3.eyeball', 'muscle', 'exercise', 'frequent', 'change', 'focal', 'point', 'give', 'eyeball', 'muscle', 'workout', 'hidden', 'object', 'recognition', 'eye', 'trained', 'recognize', 'specific', 'object', 'visually', 'distractive', 'background', '5.color', 'sensitivity', 'training', 'recognition', 'specific', 'color', 'selection', 'similarly', 'shaded', 'color', 'trained', 'eye-hand', 'coordination', 'exercise', 'combine', 'spatial', 'visual', 'acuity', 'training', 'control', 'visual', 'muscle', 'hurry', 'allow', 'child', 'exercise', 'good', 'eye', 'home', 'environment', 'save', 'time', 'money', 'go', 'physician', 'treatment', 'important', 'software', 'meant', 'used', 'guidance', 'regular', 'return', 'visit', 'physician', 'also', 'enter', 'result', 'periodic', 'doctor', 'visit', 'function', 'provided', 'easily', 'track', 'treatment', 'progress', 'promotion', 'video', 'url', '//www.youtube.com/watch', 'v=ifqxmc54kaa']",Medical
27805,,"['introduction', 'dnurse', 'help', 'diabetic', 'manage', 'blood', 'glucose', 'healthier', 'life', 'recommend', 'personalized', 'diabetes', 'diet', 'evaluate', 'blood', 'glucose', 'periodicity', 'record', 'diabetic', 'diet', 'exercise', 'blood', 'glucose', 'comprehensively', 'daily', 'latest', 'news', 'diabetic', 'provide', 'blood', 'glucose', 'test', 'paper', 'frequently', 'dnurse', 'largest', 'diabetes', 'management', 'platform', 'developed', 'beijing', 'science', 'technology', 'asia', 'largest', 'sugar', 'glucose', 'meter', 'paper', 'production', 'base', 'cooperate', 'dnurse', 'smartphone', 'glucose', 'meter', 'dnurse', 'xing', 'smart', 'glucometer', 'dnurse', 'help', 'diabetes', 'easily', 'control', 'blood', 'glucose', 'throw', 'five', 'key', 'way', 'diet', 'exercise', 'monitor', 'drug']",Medical
27887,,"['anima', 're', 'highly', 'specialised', 'production', 'company', 'medical', 'visualisation', 'committed', 'awaken', 'fascination', 'human', 'body', 'insight', 'heart', 'vr', 'first', 'planned', 'series', 'medical', 'education', 'future', 'within', 'insight', 'heart', 'vr', 'virtual', 'companion', 'called', 'ani', 'guide', 'function', 'application', 'incredibly', 'impressive', 'visuals', 'myocardial', 'infarction', 'arterial', 'hypertension', 'atrial', 'fibrillation', 'enrich', 'experience', 'take', 'medical', 'education', 'next', 'level', 'able', 'control', 'heart', 'voice', 'controller', 'move', 'rotate', 'scale', 'high-resolution', 'heart', 'floating', 'right', 'front', 'experience', 'heartbeat', 'real', 'time', 'fascinating', 'immersive', 'way', 'view', 'heart', 'inside', 'learn', 'different', 'region', 'annotation', 'view', 'freeze', 'unfreeze', 'function', 'let', 'examine', 'heart', 'every', 'angle', 'distraction', 'insight', 'heart', 'vr', 'make', 'medical', 'education', 'fun', 'enjoy']",Medical
27986,,"['delighted', 'welcome', 'mena', 'hematology', 'summit', 'taking', 'place', 'march', 'jeddah', 'ksa', 'mena', 'summit', 'meeting', 'draw', 'together', 'wide', 'variety', 'expert', 'hematology', 'greater', 'mena', 'region', 'encourage', 'valuable', 'discourse', 'pressing', 'problem', 'associated', 'chronic', 'myeloid', 'leukaemia', 'cml', 'myeloproliferative', 'neoplasm', 'mpn', 'chronic', 'immune', 'thrombocytopenia', 'citp', 'iron', 'overload', 'iol', 'saa', 'severe', 'aplastic', 'anemia', 'discus', 'share', 'newest', 'development', 'targeted', 'treatment', 'patient', 'management', 'patient', 'outcome', 'mena', 'hematology', 'summit', 'meeting', 'curriculum', 'focus', 'recent', 'advance', 'treatment', 'molecular', 'diagnostic', 'tool', 'clinical', 'management', 'issue', 'promising', 'clinical', 'research', 'disease', 'area', 'complementing', 'program', 'practical', 'session', 'workshop', 'providing', 'ample', 'opportunity', 'interact', 'international', 'expert', 'established', 'researcher', 'field', 'hope', 'enjoy', 'actively', 'participate', 'exciting', 'congress', 'rich', 'mix', 'plenary', 'interactive', 'parallel', 'session', 'including', 'clinical', 'case', 'discussion', 'current', 'news', 'oral', 'presentation']",Medical
27997,,"['hospice', 'chandigarh', 'hospice', 'ut', 'red', 'cross', 'society']",Medical
28025,,"['chartmeds', 'advanced', 'e-mar', 'system', 'staff', 'left', 'guesswork', 'even', 'keep', 'track', 'inventory', 'automatically', 'trigger', 'refill', 'request', 'pharmacy', 'proven', 'secure', 'electronic', 'mar', 'emar', 'charting', 'system', 'streamlines', 'workflow', 'long', 'term', 'care', 'facility', 'dramatically', 'increase', 'overall', 'profitability', 'never', 'miss', 'diagnosis', 'prn', 'result', 'blood', 'pressure', 'pulse', 'regulatory', 'requirement', 'mar', 'report', 'generated', 'automatically', 'reducing', 'paperwork', 'burden', 'saving', 'thousand', 'dollar', 'labor', 'chartmeds', 'sends', 'electronic', 'prescription', 'directly', 'pharmacy', 'without', 'transaction', 'fee', 'refill', 'automatic']",Medical
28328,,"['crediblemeds', 'mobile', 'support', 'crediblemeds.org', 'maintains', 'post', 'list', 'drug', 'category', 'reflect', 'ability', 'prolong', 'qt', 'interval', 'electrocardiogram', 'and/or', 'cause', 'life-threatening', 'heart', 'arrhythmia', 'torsades', 'de', 'pointes', 'tdp', 'crediblemeds', 'mobile', 'developed', 'patient', 'congenital', 'long', 'qt', 'syndrome', 'healthcare', 'professional', 'research', 'scientist', 'order', 'provide', 'ready', 'access', 'up-to-date', 'version', 'crediblemeds', 'list', 'drug', 'also', 'provides', 'background', 'information', 'category', 'drug', 'risk', 'explains', 'relationship', 'qt', 'prolongation', 'tdp', 'healthcare', 'professional', 'research', 'scientist', 'qtdrugs', 'list', 'used', 'identify', 'drug', 'cause', 'qt', 'prolongation', 'tdp', 'patient', 'congenital', 'long', 'qt', 'syndrome', 'drug', 'risk', 'category', 'described', 'presented', 'separately', 'drug', 'avoid', 'clqts']",Medical
28366,,"['nursing', 'basic', 'skill', 'deluxe', 'study', 'aid', 'nurse', 'nursing', 'student', 'deck', 'included', 'abbreviation', 'fundamental', 'injection', 'prefix', 'surgical']",Medical
28376,,"['body', 'good', 'body', 'body', 'equally', 'likely', 'avoid', 'cesarean', 'birth', 'birthrisk', 'guide', 'result', 'million', 'prior', 'birth', 'select', 'age', 'height', 'body', 'type', 'see', 'result', 'achieved', 'woman', 'already', 'given', 'birth', 'across', 'united', 'state', 'result', 'may', 'surprise', 'easily', 'share', 'result', 'others', 'cost', 'ad', 'personal', 'info', 'kidding', 'discover', 'age', 'height', 'body', 'type', 'pregnancy', 'weight', 'gain', 'baby', 'size', 'induction', 'labor', 'affect', 'rate', 'cesarean', 'birth', 'result', 'based', 'data', 'million', 'prior', 'birth', 'obtained', 'u.s.', 'national', 'center', 'health', 'statistic', 'updated', 'reflect', 'recent', 'data', 'available', 'developed', 'obstetrician', 'decade', 'experience', 'based', 'scientific', 'evidence', 'discover', 'significant', 'impact', 'physical', 'characteristic', 'rate', 'cesarean', 'birth', 'come', 'realize', 'asking', 'obstetrical', 'care', 'provider', 'cesarean', 'birth', 'rate', 'meaningless', 'unless', 'first', 'know', 'woman', 'giving', 'birth']",Medical
