,package,description,category
19361,,"['security', 'big', 'talking', 'point', 'day', 'everyone', 'need', 'sure', 'password', 'good', 'make', 'easy', 'hacker', 'private', 'stuff', 'password', 'generator', 'instead', 'pipagen', 'pin', 'password', 'generator', 'small', 'easy-to-use', 'give', 'simple', 'tool', 'generate', 'random', 'password', 'pin', 'code', 'via', 'simple', 'user', 'interface', 'usage', 'simple', 'slider', 'choose', 'many', 'password', 'generate', 'generate', 'pick', 'look', 'slider', 'choose', 'number', 'character', 'password', 'character', 'mean', 'better', 'security', 'slider', 'set', 'much', 'character', 'repeated', 'higher', 'number', 'often', 'check', 'box', 'specify', 'type', 'character', 'password', 'press', 'generate', 'button', 'generate', 'password', 'press', 'see', 'press', 'copy', 'button', 'next', 'password', 'paste', 'clipboard', 'wherever', 'create', 'pin', 'code', 'set', 'number', 'character', 'whatever', 'length', 'code', 'numeric', 'character', 'switch', 'auto', 'generate', 'automatically', 'generate', 'password', 'generation', 'criterion', 'change', 'press', 'copy', 'button', 'copy', 'generated', 'password', 'clipboard', 'useful', 'system', 'administrator', 'change', 'generation', 'criterion', 'automatically', 'clear', 'previously', 'generated', 'password', 'sure', 'password', 'shown', 'created', 'criterion', 'see', 'pipagen', 'totally', 'everyone', 'either', 'personal', 'organisation', 'ad', 'trial', 'period', 'in-app', 'purchase', 'internet', 'connection', 'needed', 'weird', 'permission', 'store', 'information', 'retrieve', 'information', 'system', 'send', 'information', 'anywhere', 'generates', 'password', 'pin', 'designed', 'way', 'peace', 'mind', 'even', 'though', 'totally', 'pipagen', 'take', 'time', 'effort', 'maintain', 'find', 'using', 'regularly', 'would', 'really', 'nice', 'could', 'make', 'donation', 'developer', 'donate', 'whatever', 'think', 'appropriate', 'using', 'make', 'donation', 'via', 'press', 'info', 'button', 'follow', 'donate', 'link', 'important', 'note', 'password', 'pin', 'generated', 'pipagen', 'simply', 'randomly-generated', 'string', 'character', 'guarantee', 'security', 'using', 'long', 'complicated', 'password', 'usually', 'much', 'safer', 'using', 'something', 'came', 'top', 'head', 'guarantee', 'total', 'security', 'good', 'security', 'way', 'good', 'password', 'using', 'good', 'password', ""'re"", 'making', 'start', 'developer', 'take', 'responsibility', 'problem', 'securing', 'anything', 'password', 'pin', 'generated', ""'re"", 'random', 'string', 'wherever', 'security', 'responsibility', 'risk']",Security  >  Personal security
19425,,"['truid', 'client', 'application', 'generates', 'one-time', 'password', 'otp', 'otps', 'used', 'provide', 'secure', 'identification', 'organization', 'mission-critical', 'system', 'sale', 'e-mail', 'system', 'truid', 'support', 'multiple', 'profile', 'profile', 'set', 'challenge', 'synchronized', 'mode', 'run', 'synchronized', 'mode', 'otp', 'generated', 'user', 'enters', 'pin', 'challenge', 'mode', 'user', 'enter', 'challenge', 'addition', 'pin', 'generate', 'otp', 'challenge', 'generated', 'provided', 'truid', 'server', 'truid', 'requires', 'organization/provider', 'run', 'portwise', 'authentication', 'server', 'portwise', 'authentication', 'server', 'support', 'radius', 'protocol', 'portwise', 'authentication', 'server', 'also', 'provides', 'service', 'apis', 'enable', 'integration', 'application', 'need', 'strong', 'authentication', 'authenticate', 'user', 'on-line', 'activation', 'activating', 'account', 'using', 'one-time', 'activation', 'key', 'key', 'generated', 'portwise', 'authentication', 'server', 'activation', 'key', 'url', 'sent', 'user', 'via', 'sm', 'activate', 'truid', 'client', 'on-line', 'simply', 'click', 'url', 'device', 'follow', 'instruction', 'manual', 'activation', 'activating', 'account', 'seed', 'value', 'generated', 'portwise', 'authentication', 'server', 'seed', 'value', 'need', 'entered', 'truid', 'client', 'profile', 'activated']",Security  >  Personal security
19446,,"['prepared', 'comprehensive', 'emergency', 'communication', 'platform', 'suitable', 'k-12', 'school', 'built', 'yale', 'university', 'student', 'alumnus', 'combat', 'mass', 'shooting', 'ultimately', 'save', 'life']",Security  >  Personal security
19468,,"['command', 'line', 'utility', 'calculates', 'md5', 'sha1', 'sha2-256', 'sha2-384', 'sha2-512', 'hash', 'file', 'type', 'dsehashcalculatorcmd.exe', 'usage', 'detail']",Security  >  PC protection
19523,,"['hsm', 'shredder', 'hsm', 'develops', 'produce', 'sell', 'product', 'system', 'compressing', 'material', 'well', 'cutting', 'shredding', 'paper', 'electronic', 'data', 'medium', 'hsm', 'provides', 'clear', 'comprehensive', 'information', 'company', 'product', 'hsm', 'find', 'data', 'security', 'application', 'option', 'machine']",Security  >  Personal security
19550,,"['lo', 'behold', 'network', 'tracking', 'tool', 'enable', 'user', 'track', 'internet', 'traffic', 'browser', 'cookie', 'plugin', 'hidden', 'anywhere', 'machine', 'program', 'kind', 'reaching', 'internet', 'machine', 'lo', 'behold', 'find', 'unlike', 'monitoring', 'tool', 'lo', 'behold', 'run', 'program', 'system', 'avoid', 'interference', 'current', 'setup', 'take', 'minimal', 'amount', 'system', 'resource', 'always', 'give', 'program', 'priority', 'cpu', 'never', 'take', 'performance', 'away', 'favorite', 'mmorpg', 'plus', 'know', 'mmorpg', 'sending', 'net', 'guess', 'china', 'keep', 'track', 'program', 'talking', 'net', 'machine', 'tell', 'machine', 'talking', 'internet', 'right', 'machine', 'name', 'country', 'region', 'city', 'resides', 'ever', 'wonder', 'skype', 'bounce', 'make', 'call', 'would', 'surprised', 'ever', 'wonder', 'advertiser', 'ever', 'wonder', 'owns', 'annoying', 'pop-up', 'lo', 'behold', 'show', 'real', 'time', 'bandwidth', 'traffic', 'incoming', 'outgoing', 'machine', 'hijacked', 'used', 'do', 'attack', 'lo', 'behold', 'track', 'offending', 'program', 'future', 'update', 'lo', 'behold', 'even', 'stop', 'flagged', 'program', 'ever', 'running', 'system', 'lo', 'behold', 'display', 'system', 'information', 'user', 'effort', 'supply', 'everyone', 'many', 'tool', 'possible', 'ensure', 'internet', 'security', 'lo', 'behold', 'keep', 'running', 'log', 'every', 'single', 'program', 'talk', 'outside', 'world', 'data', 'never', 'shared', 'application', 'ever', 'privacy', 'paramount', 'wrote', '-ron', 'barnes']",Security
19609,,"['application', 'highly', 'customizable', 'tool', 'generating', 'password', 'suitable', 'create', 'password', 'single', 'click', 'lot', 'setting', 'application', 'create', 'password', 'pin', 'using', 'system', 'user', 'presets', 'create', 'password', 'parameter', 'length', 'presence', 'different', 'register', 'number', 'special', 'character', 'create', 'password', 'mask', 'specified', 'point', 'character', 'save', 'presets', 'password', 'parameter', 'mask', 'quick', 'access', 'creation', 'home', 'synchronization', 'presets', 'setting', 'different', 'device', 'attached', 'microsoft', 'account', 'application', 'absolutely', 'default', 'show', 'ad', 'developer', 'setting', 'enable', 'ad', 'rectangular', 'banner', 'bottom', 'application', 'donate', 'u', 'small', 'amount', 'money', 'wish', 'suggestion', 'bug', 'report', 'write', 'application', 'using', 'feedback', 'button']",Security  >  Personal security
19697,,"['requires', 'mobile', 'device', 'phone', 'tablet', 'owner', 'login', 'window', 'domain', 'active', 'directory', 'mobile', 'device', 'file', 'copied', 'onto', 'mobile', 'device', 'window', 'computer', 'attached', 'mobile', 'device', 'via', 'usb', 'cable']",Security  >  PC protection
19909,,"['provides', 'symmetrical', 'encryption', 'hash', 'algorithm', 'file', 'totally', 'offline']",Security  >  Personal security
19914,,"['microsoft', 'defender', 'application', 'guard', 'help', 'protect', 'device', 'advanced', 'attack', 'opening', 'untrusted', 'website', 'isolated', 'microsoft', 'edge', 'browsing', 'window', 'using', 'unique', 'hardware-based', 'isolation', 'approach', 'application', 'guard', 'open', 'untrusted', 'website', 'inside', 'lightweight', 'container', 'separated', 'operating', 'system', 'via', 'hyper-v', 'virtualization', 'technology', 'untrusted', 'turn', 'malicious', 'remains', 'within', 'application', 'guard', 'secure', 'container', 'keeping', 'device', 'device', 'data', 'protected', 'companion', 'browser', 'extension', 'ensures', 'untrusted', 'site', 'open', 'securely', 'inside', 'application', 'guard', 'isolated', 'environment', 'companion', 'enables', 'browser', 'microsoft', 'edge', 'work', 'microsoft', 'defender', 'application', 'guard']",Security  >  PC protection
19938,,"['alphanumeric', 'encoder', 'message', 'encryptor/decryptor', 'allows', 'user', 'send', 'receive', 'secret', 'message']",Security  >  Personal security
20033,,"['saferoom', 'protects', 'data', 'encrypting', 'leaf', 'device', 'uploaded', 'online', 'cloud', 'evernote', 'onenote', 'worried', 'putting', 'note', 'evernote', 'cloud', 'system', 'loose', 'mobility', 'productivity', 'saferoom', 'sleep', 'tight', 'private', 'note', 'encrypted', 'device', 'sent', 'cloud', 'encrypted', 'form', 'secure', 'note', 'stay', 'always', 'encrypted', 'thus', 'saferoom', 'keep', 'safe', 'data', 'leak', 'order', 'see', 'confidential', 'note', 'decrypt', 'done', 'device', 'moreover', 'saferoom', 'account', 'password', 'stored', 'locally', 'saferoom', 'provides', 'true', 'zero-knowledge', 'encryption', 'saferoom', 'keep', 'safe', 'stay', 'mobile', 'productive', 'private', 'data', 'saferoom', 'available', 'major', 'device', 'platform', 'including', 'desktop', 'client', 'additionally', 'decrypt', 'note', 'saferoom', 'chrome', 'extension', 'create', 'encrypted', 'note', 'device', 'decrypt', 'device', 'saferoom', 'moreover', 'note', 'title', 'note', 'tag', 'encrypted', 'allows', 'search', 'secure', 'note', 'organize', 'based', 'tag', 'notebook', 'title', 'content', 'attachment', 'protected']",Security  >  Personal security
20099,,"['sparsa', 'enterprise', 'microsoft', 'hello', 'certified', 'companion', 'device', 'designed', 'securely', 'sign', 'window', 'hello', 'using', 'iphone', 'android', 'phone', 'without', 'typing', 'password', 'bluetooth', 'connection', 'phone', 'complete', 'unlock', 'process', 'window', 'laptop', 'fingerprint', 'verification', 'phone', 'additional', 'security', 'option', 'much', 'easier', 'much', 'secure', 'typing', 'username', 'password', 'please', 'install', 'sparsa', 'enterprise', 'phone', 'pair', 'phone', 'laptop', 'experience', 'sparsa', 'enterprise']",Security  >  Personal security
20139,,"['tvrmobile', 'allows', 'monitor', 'interlogix', 'truvision', 'ultraview', 'video', 'surveillance', 'equipment', 'virtually', 'anywhere', 'world', 'real-time', 'video', 'display', 'live', 'viewing', 'channel', 'playback', 'channel', 'simultaneously', 'tvrmobile', 'also', 'intuitive', 'control', 'swipe', 'ptz', 'camera', 'control', 'landscape', 'mode', 'snapshot', 'bookmark', 'favorite', 'make', 'accessing', 'video', 'quick', 'easy', 'designed', 'phone']",Security  >  Personal security
20153,,"['cipher', 'cryptics', 'kind', 'store', 'allows', 'complete', 'privacy', 'easily', 'send', 'receive', 'coded', 'message', 'friend', 'common', 'key', 'already', 'shared', 'whether', ""'re"", 'looking', 'security', 'enjoyment', 'education', 'cipher', 'cryptics', 'friend', 'download', 'everyone', 'chat', 'complete', 'privacy']",Security  >  Personal security
20182,,"['sale', 'limited', 'time', 'securedata', 'ultimately', 'privacy', 'protector', 'securedata', 'really', 'solution', 'privacy', 'security', 'solution', 'private', 'note', 'anyone', 'read', 'password', 'keep', 'forgetting', 'store', 'securely', 'password', 'restrict', 'access', 'application', 'also', 'protect', 'note', 'note', 'data', 'stored', 'encrypted', 'strong', 'encryption', 'algorithm', 'solution', 'protect', 'secure', 'data', 'using', 'strong', 'encryption', 'algorithm', 'provides', 'tool', 'protect', 'privacy', 'encryption', 'encryption', 'algorithm', 'used', 'securedata', 'military-grade', 'encryption', 'algorithm', 'considered', 'unbreakable', 'tool', 'securedata', 'note', 'create', 'note', 'stored', 'encrypted', 'save', 'info', 'website', 'usernames', 'password', 'convenient', 'way', 'store', 'encrypted', 'hide', 'encrypts', 'hide', 'unlike', 'hide', 'securedata', 'collection', 'tool', 'really', 'fully', 'protects', 'secures', 'entire', 'privacy', '-note', 'password', 'photo', 'coming-', 'using', 'strong', 'encryption', 'sure', 'privacy', 'going', 'compromised', 'even', 'data/phone', 'stolen', 'good', 'key', 'passphrase', 'access', 'protection', 'key', 'cracking', 'convenient', 'way', 'create/delete', 'note', 'convenient', 'way', 'website', 'info', 'username', 'password', 'data', 'encrypted', 'aes', 'key', 'length']",Security  >  Personal security
20526,,"['easily', 'manage', 'hardware', 'security', 'module', 'pkcs', 'token', 'fido2', 'security', 'key', 'ellipticsecure', 'device', 'manager', 'instead', 'signing', 'pdfs', 'e-mail', 'pkcss', 'module', 'sign', 'type', 'file', 'key', 'stored', 'securely', 'hsm', 'using', 'ellipticsecure', 'device', 'manager', 'also', 'verify', 'cm', 'pkcs', 'compliant', 'signature', 'device', 'manager', 'designed', 'ellipticsecure', 'product', 'ehsm', 'mirkey', 'also', 'support', 'compliant', 'hardware', 'manufacturer', 'getting', 'tired', 'typing', '2fa', 'pin', 'generated', 'mobile', 'device', 'added', 'hsm', 'based', 'second', 'factor', 'authentication', 'secure', 'software', 'based', 'authenticator', 'easy', 'copy', 'paste', 'generated', 'totp', 'pin', 'device', 'manager', 'authenticate', 'microsoft', 'google', 'lastpass', 'facebook', 'account', '2fa', 'based', 'service', 'fiddling', 'around', 'command-line', 'generate', 'key', 'certificate', 'configure', 'hsm', 'user', 'friendly', 'gui', 'application', 'running', 'time']",Security  >  Personal security
21576,,"['call', 'center', 'dispatch', 'vision', 'demonstrator', 'developed', 'key', 'business', 'key2b', 'powered', 'microsoft', 'solution', 'technology', 'demonstrates', 'potential', 'capability', 'city', 'digital', 'patrol', 'solution']",Security
21769,,"['please', 'note', 'application', 'endorsed', 'affiliated', 'webehome', 'system', 'application', 'unofficial', 'implementation', 'controlling', 'webehome', 'cloud', 'connected', 'alarm', 'system', 'window', 'computer', 'tablet', 'phone', 'application', 'us', 'webehome', 'open', 'api', 'requires', 'premium', 'basic', 'subscription', 'webehome', 'cloud', 'service']",Security  >  Personal security
22030,,"['anyone', 'encrypt', 'important', 'file', 'data', 'may', 'photo', 'secretly', 'loved', 'many', 'year', 'whisper', 'middle', 'night', 'hesitate', 'mention', 'softness', 'everyone', 'cherishes', 'heart', 'cared', 'try', 'simple', 'aes', 'photo', 'encryption', 'document', 'encryption', 'advanced', 'rsa', 'algorithm', 'public', 'key', 'encryption', 'private', 'key', 'decryption', 'give', 'worry', 'downloading', 'installing', 'everything', 'let', 'experience', 'joy', 'freely', 'encryption', 'bro', 'come', 'download', 'may', 'imperfection', 'initial', 'development', 'software', 'find', 'problem', 'please', 'u', 'time', 'feedback', 'windows-support', 'lafonapps.com']",Security  >  Personal security
22042,,"['file', 'deleted', 'even', 'pressing', 'shift+del', 'emptying', 'recycle', 'bin', 'content', 'completely', 'removed', 'physical', 'drive', 'may', 'still', 'hour', 'day', 'even', 'month', 'therefore', 'specialized', 'tool', 'recover', 'deleted', 'file', 'ensures', 'deleted', 'file', 'partition', 'recovered', 'anymore']",Security  >  PC protection
22046,,"['calculates', 'md5', 'sha1', 'sha2-256', 'sha2-384', 'sha2-512', 'hash', 'file']",Security  >  PC protection
22063,,"['professional', 'file', 'encryptor', 'decryptor', 'us', 'best', 'encryption', 'algorithm', 'available', 'today', 'aes-128', 'aes-192', 'aes-256', 'optionally', 'sign', 'encrypted', 'file', 'also', 'encrypted', 'signature', 'ensure', 'detection', 'data', 'corruption', 'available', 'signature', 'sha2-256', 'sha2-384', 'sha2-512', 'ecrypt', 'single', 'file', 'entire', 'folder', 'also', 'decrypt', 'file', 'encrypted', 'dse', 'file', 'encryptor', 'console', 'way', 'around']",Security  >  PC protection
22202,,"['device', 'got', 'personal', 'say', 'goodbye', 'entering', 'complex', 'password', 'start', 'using', 'smartphone', 'unlock', 'device']",Security  >  Personal security
